BBS SAP-No (Art.-Nr.),Name,MFR (manufacturer) Catalogue number - (Lieferanten-Katalog-Nr.),Supplier Accont no. (Kreditor-Nr.),Supplier Name (Kreditor Name),"Nutritionals, Big 8|Nutritionals, Big 8|Energy kcal/100g","Nutritionals, Big 8|Nutritionals, Big 8|Energy kJ/100g","Nutritionals, Big 8|Nutritionals, Big 8|Fat","Nutritionals, Big 8|Nutritionals, Big 8|Thereof Saturated Fat","Nutritionals, Big 8|Nutritionals, others|Thereof MUFA","Nutritionals, Big 8|Nutritionals, others|Thereof PUFA","Nutritionals, Big 8|Nutritionals, others|Omega Content","Nutritionals, Big 8|Nutritionals, Big 8|Carbohydrates","Nutritionals, Big 8|Nutritionals, Big 8|Thereof Sugar","Nutritionals, Big 8|Nutritionals, others|Thereof Polyhydric Alcohols","Nutritionals, Big 8|Nutritionals, Big 8|Protein","Nutritionals, Big 8|Nutritionals, Big 8|Dietary Fiber","Nutritionals, Big 8|Nutritionals, Big 8|Salt","Nutritionals, Big 8|Protein Quality|Chemical Score/
PDCAAS","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin A (Retinol)","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin C (Ascorbic acid)","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin E (Tocopherole)","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin D3 (Cholecalciferol)","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin K1 (Phyllochinon)","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin B1 (Thiamin)","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin B2 (Riboflavin)","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin B3 (Niacin)","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin B6 (Pyridoxalphosphat)","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin B9 (Folic acid)","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin B12 (Cobalamin)","Vitamin and Minerals|Nutritionals, Mikronutrients|Biotin (Vitamin B7)","Vitamin and Minerals|Nutritionals, Mikronutrients|Pantothenic acid (Vitamin B5)","Vitamin and Minerals|Nutritionals, Mikronutrients|Sodium","Vitamin and Minerals|Nutritionals, Mikronutrients|Potassium","Vitamin and Minerals|Nutritionals, Mikronutrients|Chlorine","Vitamin and Minerals|Nutritionals, Mikronutrients|Calcium","Vitamin and Minerals|Nutritionals, Mikronutrients|Phosphorus","Vitamin and Minerals|Nutritionals, Mikronutrients|Magnesium","Vitamin and Minerals|Nutritionals, Mikronutrients|Iron","Vitamin and Minerals|Nutritionals, Mikronutrients|Zinc","Vitamin and Minerals|Nutritionals, Mikronutrients|Copper","Vitamin and Minerals|Nutritionals, Mikronutrients|Manganese","Vitamin and Minerals|Nutritionals, Mikronutrients|Fluorine","Vitamin and Minerals|Nutritionals, Mikronutrients|Selenium","Vitamin and Minerals|Nutritionals, Mikronutrients|Chrome","Vitamin and Minerals|Nutritionals, Mikronutrients|Molybdenum",Naturally healthy|Naturally healthy|ORAC-Value,Naturally healthy|Naturally healthy|Glycemic Index,Naturally healthy|Naturally healthy|secondary phytochemicals,Naturally healthy|free from|juice infused,Naturally healthy|free from|sugar infused,Technological aspect|Processing Factors|temperature stability,Technological aspect|Processing Factors|baking stability,Technological aspect|Processing Factors|Shea stabil,Technological aspect|Processing Factors|free flowing,Technological aspect|Processing Factors|No bleeding,Technological aspect|Processing Factors|No impurities,Technological aspect|Processing Factors|Taste enhancement & Saltreduction,Technological aspect|Processing Factors|Water Solubility,Technological aspect|Processing Factors|mesh  Average Particle size,"Technological aspect|Processing Factors|mm Average
Particle  size",Technological aspect|Processing Factors|particle/product consistency,Technological aspect|Processing Factors|Viscosity (Liquid) [mPas] - analytical,Technological aspect|Processing Factors|Density,Functional aspect|Produkt Faktors|Water Activity,Functional aspect|Produkt Faktors|Dry Mass,Functional aspect|Produkt Faktors|Water content,Functional aspect|Produkt Faktors|single strengh,Functional aspect|Produkt Faktors|Brix,Functional aspect|Produkt Faktors|fruit content,Functional aspect|Produkt Faktors|pH-Value,Functional aspect|Produkt Faktors|Antioxidants,Functional aspect|Produkt Faktors|Water Retention,Functional aspect|Produkt Faktors|color stabilizing,Functional aspect|Produkt Faktors|Waterbinding capacity/ swellability/ Phospho replacer/Hygroscopicity,Organoleptical aspects|Visual|Appearance & shape,Organoleptical aspects|Visual|Color intensity,Organoleptical aspects|Visual|Transparency,Organoleptical aspects|Visual|Color,Organoleptical aspects|Texture|Soft,Organoleptical aspects|Texture|Crunchy,Organoleptical aspects|Texture|Crispy,Organoleptical aspects|Taste|Mouth feel contribution,"Organoleptical aspects|Taste|Total Acidity (als Citric Acid pH 8,1) [g/100g Raw Material]",Organoleptical aspects|Taste|Sweetness (% von Saccharose),Organoleptical aspects|Taste|Bitterness (Intensität),Organoleptical aspects|Taste|Umami (Intensität),Certificate|Certificate|Vegan,Certificate|Certificate|Vegetarian,Certificate|Certificate|Kosher,Certificate|Certificate|Halal,Certificate|Certificate|Non-GMO,Certificate|Certificate|Organic,Certificate|Certificate|Allergens,Certificate|Certificate|Continent of Origin,Certificate|Certificate|Country of Origin,Product caracteristics|Ingredient-Base,Product caracteristics|Nutriscore relevant content,Product caracteristics|Product Group,Product caracteristics|Processing stage,Product caracteristics|Type of conservation,Product caracteristics|Processing,Product caracteristics|Size min.,Product caracteristics|Size max,Product Quality caracteristics|Additives & Helping Agents/Carrier,Product Quality caracteristics|Ingredients,Product Quality caracteristics|Colony Count mesophile Bacteria (max.),Product Quality caracteristics|Colony Count Yeast (max),Product Quality caracteristics|Colony Count Mould (max),Product Quality caracteristics|Foreign Material (sum),Product Quality caracteristics|Storage Recommandations Temperature (max),Product Quality caracteristics|Storage Recommandations Humidity (max),Product Quality caracteristics|Shelf Life,visible,Product Quality caracteristics|Colony Count Yeast and Mould (max),Certificate|Certificate|Babyfood suitable,Suchbegriff,Name-source,MFR (manufacturer) Catalogue number - (Lieferanten-Katalog-Nr.)-source,BBS SAP-No (Art.-Nr.)-source,Supplier Accont no. (Kreditor-Nr.)-source,Supplier Name (Kreditor Name)-source,"Nutritionals, Big 8|Nutritionals, Big 8|Energy kcal/100g-source","Nutritionals, Big 8|Nutritionals, Big 8|Energy kJ/100g-source","Nutritionals, Big 8|Nutritionals, Big 8|Fat-source","Nutritionals, Big 8|Nutritionals, Big 8|Thereof Saturated Fat-source","Nutritionals, Big 8|Nutritionals, Big 8|Carbohydrates-source","Nutritionals, Big 8|Nutritionals, Big 8|Thereof Sugar-source","Nutritionals, Big 8|Nutritionals, Big 8|Protein-source","Nutritionals, Big 8|Nutritionals, Big 8|Dietary Fiber-source","Nutritionals, Big 8|Nutritionals, Big 8|Salt-source","Nutritionals, Big 8|Nutritionals, others|Thereof MUFA-source","Nutritionals, Big 8|Nutritionals, others|Thereof PUFA-source","Nutritionals, Big 8|Nutritionals, others|Omega Content-source","Nutritionals, Big 8|Nutritionals, others|Thereof Polyhydric Alcohols-source","Nutritionals, Big 8|Protein Quality|Chemical Score/
PDCAAS-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin A (Retinol)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin C (Ascorbic acid)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin E (Tocopherole)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin D3 (Cholecalciferol)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin K1 (Phyllochinon)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin B1 (Thiamin)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin B2 (Riboflavin)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin B3 (Niacin)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin B6 (Pyridoxalphosphat)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin B9 (Folic acid)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin B12 (Cobalamin)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Biotin (Vitamin B7)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Pantothenic acid (Vitamin B5)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Sodium-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Potassium-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Chlorine-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Calcium-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Phosphorus-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Magnesium-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Iron-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Zinc-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Copper-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Manganese-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Fluorine-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Selenium-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Chrome-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Molybdenum-source",Naturally healthy|Naturally healthy|ORAC-Value-source,Naturally healthy|Naturally healthy|Glycemic Index-source,Naturally healthy|Naturally healthy|secondary phytochemicals-source,Naturally healthy|free from|juice infused-source,Naturally healthy|free from|sugar infused-source,Technological aspect|Processing Factors|temperature stability-source,Technological aspect|Processing Factors|baking stability-source,Technological aspect|Processing Factors|Shea stabil-source,Technological aspect|Processing Factors|free flowing-source,Technological aspect|Processing Factors|No bleeding-source,Technological aspect|Processing Factors|No impurities-source,Technological aspect|Processing Factors|Taste enhancement & Saltreduction-source,Technological aspect|Processing Factors|Water Solubility-source,Technological aspect|Processing Factors|mesh  Average Particle size-source,"Technological aspect|Processing Factors|mm Average
Particle  size-source",Technological aspect|Processing Factors|particle/product consistency-source,Technological aspect|Processing Factors|Viscosity (Liquid) [mPas] - analytical-source,Technological aspect|Processing Factors|Density-source,Functional aspect|Produkt Faktors|Water Activity-source,Functional aspect|Produkt Faktors|Dry Mass-source,Functional aspect|Produkt Faktors|Water content-source,Functional aspect|Produkt Faktors|single strengh-source,Functional aspect|Produkt Faktors|Brix-source,Functional aspect|Produkt Faktors|fruit content-source,Functional aspect|Produkt Faktors|pH-Value-source,Functional aspect|Produkt Faktors|Antioxidants-source,Functional aspect|Produkt Faktors|Water Retention-source,Functional aspect|Produkt Faktors|color stabilizing-source,Functional aspect|Produkt Faktors|Waterbinding capacity/ swellability/ Phospho replacer/Hygroscopicity-source,Organoleptical aspects|Visual|Appearance & shape-source,Organoleptical aspects|Visual|Color intensity-source,Organoleptical aspects|Visual|Transparency-source,Organoleptical aspects|Visual|Color-source,Organoleptical aspects|Texture|Soft-source,Organoleptical aspects|Texture|Crunchy-source,Organoleptical aspects|Texture|Crispy-source,Organoleptical aspects|Taste|Mouth feel contribution-source,"Organoleptical aspects|Taste|Total Acidity (als Citric Acid pH 8,1) [g/100g Raw Material]-source",Organoleptical aspects|Taste|Sweetness (% von Saccharose)-source,Organoleptical aspects|Taste|Bitterness (Intensität)-source,Organoleptical aspects|Taste|Umami (Intensität)-source,Certificate|Certificate|Vegan-source,Certificate|Certificate|Vegetarian-source,Certificate|Certificate|Kosher-source,Certificate|Certificate|Halal-source,Certificate|Certificate|Non-GMO-source,Certificate|Certificate|Organic-source,Certificate|Certificate|Allergens-source,Certificate|Certificate|Continent of Origin-source,Certificate|Certificate|Country of Origin-source,Certificate|Certificate|Babyfood suitable-source,Product caracteristics|Ingredient-Base-source,Product caracteristics|Nutriscore relevant content-source,Product caracteristics|Product Group-source,Product caracteristics|Processing stage-source,Product caracteristics|Type of conservation-source,Product caracteristics|Processing-source,Product caracteristics|Size min.-source,Product caracteristics|Size max-source,Product Quality caracteristics|Additives & Helping Agents/Carrier-source,Product Quality caracteristics|Ingredients-source,Product Quality caracteristics|Colony Count mesophile Bacteria (max.)-source,Product Quality caracteristics|Colony Count Yeast (max)-source,Product Quality caracteristics|Colony Count Mould (max)-source,Product Quality caracteristics|Foreign Material (sum)-source,Product Quality caracteristics|Storage Recommandations Temperature (max)-source,Product Quality caracteristics|Storage Recommandations Humidity (max)-source,Product Quality caracteristics|Shelf Life-source,Product Quality caracteristics|Colony Count Yeast and Mould (max)-source
10002,"Californian Almonds Butte/Mission/Padre 27/30 and/or 30/32, pasteurized, 3,5%Z",14206,80069,Blue Diamond Growers,575.0,2405.8,49.42,3.73,30.89,12.07,,21.67,3.89,,21.22,12.2,0.00254,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,Melatonins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,No,,,,,,,,,,,,,,,,,,,,730.0,,,,US_ALMOND_BUSSRRIT_TFBLUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10004,"Californian Almonds Nonpareil Extra No. 1 20/22, pasteurized",14210,80069,Blue Diamond Growers,575.0,2405.8,49.42,3.73,30.89,12.07,,21.67,3.89,,21.22,12.2,0.00254,,"0,05",0,"26,22",0,0,"0,21","1,01","3,39","0,14",n.A.,0,n.A.,n.A.,1,705,n.A.,264,484,268,"3,72","3,08",1,"2,29",n.A.,"2,5",n.A.,"29,5",4282,20,"polyphenols,flavonoids",No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,sedimentation,n.A.,n.A.,whole,n.A.,n.A.,"0,45",94,6,n.A.,n.A.,0,n.A.,Yes,No,No,No,Whole,1- low,Cloudy,brown,No,Yes,No,Yes,n.A.,10,0-not,0-No,Yes,Yes,Yes,Yes,Yes,No,Tree Nuts,Noth America,USA,Nuts,100,Nut,nut,Pasteurized,,n.A.,n.A.,none,Almonds,400,100,100,1,"7,2",65,24,1,n.A.,No,US_ALMOND_NPX2022__TFBLUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10006,Californian Almonds Natural Sliced Thick EU,10088,80069,Blue Diamond Growers,575.0,2403.5,49.42,3.73,n.A.,42.96,0.4,21.67,3.89,0.0,21.22,12.2,0.003,0.4,1,n.A.,26.18,0.0,0,0.21,1.01,3.39,0.14,50,0,0,0.47,1.0,705.0,18,264.0,484.0,268.0,3.72,3.08,1,2.29,0,2.5,0,29.5,4282,20,"polyphenols,flavonoids",No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,sedimentation,n.A.,n.A.,sliced,n.A.,n.A.,"0,45",94,6,0,0.0,0.0,n.A.,Yes,No,No,No,Sliced,1- low,Cloudy,brown,No,Yes,No,Yes,n.A.,10,0-not,0-No,Yes,Yes,Yes,Yes,Yes,No,Tree Nuts,Noth America,USA,Nuts,100,Nut,Dried,Pasteurized,Sliced,"16,5",18.0,none,Almonds,5000,250,250,1,17,65,547.0,1,500,No,US_ALMOND_NATSLIC__TFBLUE,SAP,SAP,SAP,SAP,SAP,SAP,SAP,SAP,SAP,SAP,SAP,SAP,SAP,SAP,SAP,SAP,SAP,SAP,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,Analysis,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,Spec,Spec,Spec,Spec,Spec,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,Spec,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,Spec,Spec,Spec,Spec,Spec,Spec,Spec,Spec,Spec,Spec,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,R&D Expertise,Analysis,Analysis,Spec,Spec,Spec,Spec,Spec,Spec,Spec,Spec,Spec,Spec
10014,EC Dried Pineapple Dices,PI100,80876,Terrafertil S.A.,320.0,1312.0,0.6,0.1,,,,76.61,53.18,,2.2,3.24,,,n.A.,n.A.,n.A.,"0,1",n.A.,n.A.,n.A.,n.A.,n.A.,n.A.,n.A.,n.A.,n.A.,"4,22",993,n.A.,"85,2",n.A.,n.A.,"0,9",n.A.,n.A.,n.A.,n.A.,n.A.,n.A.,n.A.,n.A.,,,,,Yes,Yes,No,No,Yes,Yes,No,sedimentation,,,diced,n.A.,n.A.,,,,100.0,100.0,,,No,No,No,No,Diced,2- medium,Cloudy,"yellow,orange,brown",Yes,No,No,no,n.A.,70,"1-slightly bitter (SDC)
2 - significantly bitter (Coffee",0-No,Yes,Yes,Yes,No,,No,,,,Fruits,,Fruit,Dried,Dried,Diced,,,,Pineapple,,,,,,,730.0,,,,EC_PINEAP_DCD______TFTERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015,Dehydrated Apple Slices With Red Skin Without SO2 w/ Additives,SP-06012017,80983,Zarecki Foods Sp. z o.o.,332.0,1387.76,0.5,0.1,,,,87.0,65.0,,1.4,14.0,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,Yes,Yes,Yes,Yes,,No,,,,,,,,,,,,,,,,,,,,730.0,,,,PL_APPLE__DEH_SLOS2TFZARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10016,"Apple Dehydrated Dices With Red Skin Without SO2, 6.3x6.3x7.1 mm",SP-01012017,80983,Zarecki Foods Sp. z o.o.,369.0,1542.42,2.0,1.0,,0.1,0.0,92.0,80.0,0,1.3,12.0,0.05,0.1,10,10.0,0.1,0.0,0,0.0,0.0,0.0,0,0,0,0,0.01,0.01,40.4,na,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3000,≈ 35,none,no,no,yes,yes,yes,yes,yes,"yes; screening, sieving",no,re-hydrates,,,Diced,,,0.6,95,<= 5,95,0.0,100.0,3.1,no,no,no,yes?,Dices,1,none,"beige, red",no,yes,yes,none,0.0,50,1,0,Yes,Yes,Yes,Yes,yes,No,no,Europe,PL,Fruits,100,Fruit,Dried,dried,Oven-dried,6.3,7.1,no,Apples,< 10 000,<1000,<1000,1,20,75,730.0,1,<2000,No,PL_APPLE__DEH_DIWSOTFZARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10021,"Apricots Halves Choice In Syrup, A10 Tin",15-29974-E,80563,Langeberg & Ashton Foods a division of Tiger Consumer Brands Ltd,62.0,264.0,0.09,0.04,,,,14.0,14.0,,1.4,0.0,,,146,"3,1","0,89",0,"3,3","0,021","0,024","0,375","0,055",2,n.A.,n.A.,n.A.,4,143,n.A.,10,13,7,"0,3","0,11","0,097",n.A.,n.A.,"0,1",n.A.,n.A.,,60,"polyphenols,carotinoides",Yes,Yes,Yes,Yes,No,Yes,No,No,No,sedimentation,n.A.,80,sliced,n.A.,n.A.,"0,95",,,,15,59,"4,2",No,No,No,No,Sliced,2- medium,Cloudy,"yellow,orange",Yes,No,No,Yes,"0,9",70,0-not,0-No,Yes,Yes,Yes,Yes,Yes,No,none,Africa,SA,Fruits,0,Fruit,,"Canned,Aseptic",Juice-Infused,70,100,Calciumchlorid E509,Apricots (59.31%); Water (28.28%); Cane Sugar (12.21%); firming  agent (0.20%) (E509),0,0,0,0,20,65,1095.0,,0,No,ZA_APRICO_HVSA10CH_TKL&AF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,Apricots Halves Choice Solid Pack Pulp A12 Tin,15-27432,80563,Langeberg & Ashton Foods a division of Tiger Consumer Brands Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,No,,,,,,,,,,,,,,,,,,,,1095.0,,,,ZA_APRICO_PULPA12CHTKL&AF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023,"Apricots Halves Choice In Syrup, A2.5 Tin",15-25922-E,80563,Langeberg & Ashton Foods a division of Tiger Consumer Brands Ltd,62.0,264.0,0.09,0.04,0.0,0.0,,14.0,14.0,0.0,1.4,0.0,0.0,,,,,,,,,,,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,No,,,,,,,,,,,,,,,,,,,,1095.0,,,,ZA_APRICO_HVSA25CH_TKL&AF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10037,US Sweetened Dried Cranberries Soft & Moist Sliced,UPC92008,80694,Ocean Spray International Inc.,325.05,1360.65,0.67,0.07,"0,3",0.2,0.0,85.0,72.5,0,0.47,6.36,0.02,0.1,"2,33",0.0,n.A.,0.0,n.A.,"0,0",0,0,n.A.,n.A.,0,0,n.A.,"8,9",43.33,n.A.,1.61,7.68,0.0,0.0,0.0,0.08,n.A.,n.A.,n.A.,n.A.,n.A.,n.A.,60,"polyphenols,proanthocyanidins",No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,swelling,n.A.,n.A.,sliced,n.A.,n.A.,"0,6",85,15,n.A.,n.A.,40.0,2.9,No,No,No,No,Sliced,3- high,Cloudy,red,Yes,No,No,Yes,0.8,70,"1-slightly bitter (SDC)
2 - significantly bitter (Coffee",0-No,No,No,Yes,Yes,Yes,No,Sunflower oil,Noth America,USA,Fruits,0,Fruit,Dried,Dried,Sliced,n.A.,n.A.,none,"Cranberries, Sugar, Sunflower oil",500 ,100,50,n.A.,18,70,24,1,n.A.,No,US_CRANBE_UPC92008_TFOCSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10038,US Sweetened Dried Cranberries Soft & Moist Diced,UPC94540,80694,Ocean Spray International Inc.,325.05,1360.65,0.67,0.07,,,,85.0,72.5,,0.47,6.36,,,"2,33",0,n.A.,0,n.A.,"0,02","0,02","0,08",n.A.,n.A.,n.A.,n.A.,n.A.,"5,94","65,21",n.A.,"7,98",n.A.,"4,31","0,05","0,06",n.A.,"0,27",n.A.,n.A.,n.A.,n.A.,n.A.,60,"polyphenols,proanthocyanidins",No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,swelling,n.A.,n.A.,diced,n.A.,n.A.,"0,6",90,10,n.A.,n.A.,40,"2,9",No,No,No,No,Diced,3- high,Cloudy,red,Yes,No,No,Yes,"0,8",70,"1-slightly bitter (SDC)
2 - significantly bitter (Coffee",0-No,No,No,Yes,Yes,Yes,No,Sunflower oil,Noth America,USA,Fruits,0,Fruit,Dried,Dried,Diced,n.A.,n.A.,none,"Cranberries, Sugar, Sunflower Oil",500,100,50,n.A.,18,70,24,,n.A.,No,US_CRANBE_UPC94540_TFOCSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10040,US Sweetened Dried Cranberries Glycerated Sliced,UPC94559,80694,Ocean Spray International Inc.,341.0,1425.38,0.5,0.5,,,,87.07,59.0,0.0,0.3,4.8,,,"2,65",0,n.A.,0,n.A.,"0,02","0,03","0,1",n.A.,n.A.,n.A.,n.A.,n.A.,"8,27","58,95",n.A.,"8,09",n.A.,"3,66","0,08",n.A.,n.A.,"0,24",n.A.,n.A.,n.A.,n.A.,n.A.,60,"polyphenols,proanthocyanidins",No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,swelling,n.A.,n.A.,sliced,n.A.,n.A.,"0,5",,,n.A.,n.A.,40,"2,9",No,No,No,No,Sliced,3- high,Cloudy,red,Yes,No,No,Yes,0.8,70,"1-slightly bitter (SDC)
2 - significantly bitter (Coffee",0-No,No,No,Yes,Yes,Yes,No,Sunflower Oil,Noth America,USA,Fruits,0,Fruit,Dried,Dried,Sliced,n.A.,n.A.,Glycerine,"Cranberries, Sugar, Glycerine, Sunflower Oil",500,100,50,n.A.,18,70,24,,n.A.,No,US_CRANBE_UPC94559_TFOCSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10041,US Sweetened Dried Cranberries BFF Raspberry Sliced,UPC94574,80694,Ocean Spray International Inc.,340.5,1423.29,0.55,0.0,,,,83.68,72.75,,0.24,4.81,,n.a.,"10,5",1.0,n.A.,0,n.A.,"0,01","0,08","0,02",n.A.,n.A.,n.A.,n.A.,n.A.,4.24,"12,6",n.A.,"4,43","3,3","1,89","0,09","0,03","0,02",n.A.,n.A.,n.A.,n.A.,n.A.,,,"polyphenols,proanthocyanidins",No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,swelling,n.A.,n.A.,sliced,n.A.,n.A.,n.A.,86,14,n.A.,n.A.,,,No,No,No,No,Sliced,3- high,Cloudy,red,Yes,No,No,Yes,n.A.,70,"1-slightly bitter (SDC)
2 - significantly bitter (Coffee",0-No,No,No,Yes,Yes,No,No,Sunflower Oil,Noth America,USA,Fruits,0,Fruit,Dried,Dried,Sliced,n.A.,n.A.,Natural flavor,"Cranberries, sugar, natural flavor, sunflower oil",500,100,50,n.A.,18,70,24,,n.A.,No,US_CRANBE_UPC94574_TFOCSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
